identity,token,symbol,decimals,tx_hash,log_index,block_number,transaction_index,timestamp_utc,from,to,direction,amount_raw,amount_usdt,counterparty,counterparty_label,counterparty_class,label_source,label_confidence,counterparty_historical_code_state,transaction_from,transaction_to,transaction_to_class,method_selector,nonce,receipt_success,same_receipt_transfer_count,same_receipt_all_transfer_sha256,same_receipt_target_related_transfers,same_receipt_quote_net,explicit_swap_guard_passed,closure_kind,closure_confidence,path_classification,is_anchor,is_dust_under_fixed_threshold,fifo_allocations,proceeds_lot_consumed_raw
56:0x55d398326f99059ff775485246999027b3197955:0xb9e91ed271d8fe0ea5c2b7a56502d23b96d99a4419c6644944306c53b5cf7f4f:291,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xb9e91ed271d8fe0ea5c2b7a56502d23b96d99a4419c6644944306c53b5cf7f4f,291,109352952,42,2026-07-11T11:08:16+00:00,0xa1dde02a8ca27730fd28ed95d2bb5ad72cb24767,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,16000000000000,0.000016,0xa1dde02a8ca27730fd28ed95d2bb5ad72cb24767,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000079953a9244479c02c9bc19bfe856000000,0x00000f621af52ca70c0794e0b75026c445500000,,0xa9059cbb,252439,True,262,512dc03f5c7820f470edf6632749aa38ef299a1719e20fb57e97d707cbd76a3a,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xa1dde02a8ca27730fd28ed95d2bb5ad72cb24767"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":16000000000000,""tx_hash"":""0xb9e91ed271d8fe0ea5c2b7a56502d23b96d99a4419c6644944306c53b5cf7f4f"",""log_index"":291,""block_number"":109352952,""transaction_index"":42,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x9ab202ef69eee8e01169977fdf7fe851a4770fd18f7efad3e7e23287f3bef6d9:607,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x9ab202ef69eee8e01169977fdf7fe851a4770fd18f7efad3e7e23287f3bef6d9,607,109353101,78,2026-07-11T11:09:23+00:00,0xffd67b79d1b112c1e9b62fc31601687c670b2c8a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,24900000000000,0.0000249,0xffd67b79d1b112c1e9b62fc31601687c670b2c8a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000079953a9244479c02c9bc19bfe856000000,0x00000f621af52ca70c0794e0b75026c445500000,,0xa9059cbb,252445,True,253,8fd28b5f8c4c5d4cb2ef9b12b92b1943829a2fd94d8278fba52f3439a4ced53e,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xffd67b79d1b112c1e9b62fc31601687c670b2c8a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":24900000000000,""tx_hash"":""0x9ab202ef69eee8e01169977fdf7fe851a4770fd18f7efad3e7e23287f3bef6d9"",""log_index"":607,""block_number"":109353101,""transaction_index"":78,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x58518e31f62f85c46c89b252f4fedebecde86ce1bd04c14f87d553f4cdd3862d:281,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x58518e31f62f85c46c89b252f4fedebecde86ce1bd04c14f87d553f4cdd3862d,281,109353125,34,2026-07-11T11:09:34+00:00,0xffd67b79d1b112c1e9b62fc31601687c670b2c8a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,24900000000000,0.0000249,0xffd67b79d1b112c1e9b62fc31601687c670b2c8a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,229845,True,259,8f892f2d94ce60a4d6f14517742a60bbdadc11785ce12574456e8c0cc339f15d,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xffd67b79d1b112c1e9b62fc31601687c670b2c8a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":24900000000000,""tx_hash"":""0x58518e31f62f85c46c89b252f4fedebecde86ce1bd04c14f87d553f4cdd3862d"",""log_index"":281,""block_number"":109353125,""transaction_index"":34,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xbf7d7e41cf831775f7fce42384258a69f2228f4f73220e211ffcc4132d208494:299,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xbf7d7e41cf831775f7fce42384258a69f2228f4f73220e211ffcc4132d208494,299,109354344,47,2026-07-11T11:18:42+00:00,0x1037ba8484ea19fa138fc5cd7ec578a94adda1a8,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,13000000000000,0.000013,0x1037ba8484ea19fa138fc5cd7ec578a94adda1a8,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,229879,True,280,078befd0fc76f3dd7ced895bf1ae0c39dae38da8e0f52c476853e005f635b16e,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0x1037ba8484ea19fa138fc5cd7ec578a94adda1a8"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":13000000000000,""tx_hash"":""0xbf7d7e41cf831775f7fce42384258a69f2228f4f73220e211ffcc4132d208494"",""log_index"":299,""block_number"":109354344,""transaction_index"":47,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xf9c2dda635b1497d89a0ac1a6c34fe83b93728527862f6d78e82f50e4ac8b185:571,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xf9c2dda635b1497d89a0ac1a6c34fe83b93728527862f6d78e82f50e4ac8b185,571,109364244,81,2026-07-11T12:32:58+00:00,0x1037ba8484ea19fa138fc5cd7ec578a94adda1a8,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,13000000000000,0.000013,0x1037ba8484ea19fa138fc5cd7ec578a94adda1a8,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,230146,True,251,71bc94c43c671f524eb9059e26881fb8e8567d74ccb61aa71ef26f0f647b3289,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0x1037ba8484ea19fa138fc5cd7ec578a94adda1a8"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":13000000000000,""tx_hash"":""0xf9c2dda635b1497d89a0ac1a6c34fe83b93728527862f6d78e82f50e4ac8b185"",""log_index"":571,""block_number"":109364244,""transaction_index"":81,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x6d2ed6c8cff10b75b40766ee26eea687f207bbec447e3687f3bfcf6c73de275e:341,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x6d2ed6c8cff10b75b40766ee26eea687f207bbec447e3687f3bfcf6c73de275e,341,109386273,69,2026-07-11T15:18:16+00:00,0xa95d40357015d424b955fb78768a1483c2b4aa61,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,24900000000000,0.0000249,0xa95d40357015d424b955fb78768a1483c2b4aa61,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,230682,True,273,8626d3c677e235cbe364dededa4941642a0bcf64cab40dd7daf9cafae624940b,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xa95d40357015d424b955fb78768a1483c2b4aa61"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":24900000000000,""tx_hash"":""0x6d2ed6c8cff10b75b40766ee26eea687f207bbec447e3687f3bfcf6c73de275e"",""log_index"":341,""block_number"":109386273,""transaction_index"":69,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x2ba70f75b0c5dabe9a2db5bb9a32ea5b53cebdb77022b0d9dc3edf7587df1d28:487,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x2ba70f75b0c5dabe9a2db5bb9a32ea5b53cebdb77022b0d9dc3edf7587df1d28,487,109394998,61,2026-07-11T16:23:42+00:00,0x1037ba8484ea19fa138fc5cd7ec578a94adda1a8,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,13000000000000,0.000013,0x1037ba8484ea19fa138fc5cd7ec578a94adda1a8,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000db1b4cc11c5dbe854558dffe4a1fa600000,0x00000ee7b7e819650c9e6341ddee596c16a00000,,0xa9059cbb,252544,True,191,14a290c64ee1f29d50ada6a090e59a43396e6f17a680f544afc2270f4442cb5f,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0x1037ba8484ea19fa138fc5cd7ec578a94adda1a8"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":13000000000000,""tx_hash"":""0x2ba70f75b0c5dabe9a2db5bb9a32ea5b53cebdb77022b0d9dc3edf7587df1d28"",""log_index"":487,""block_number"":109394998,""transaction_index"":61,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x00c5bae6486ef2e88839b5ae166b8feffb43bdad07764aa5ebf2783d2ed8f274:134,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x00c5bae6486ef2e88839b5ae166b8feffb43bdad07764aa5ebf2783d2ed8f274,134,109591582,31,2026-07-12T16:58:25+00:00,0x25370535a60d5e1761639009a837e5d0fe0a28df,0xe32c08c85b689956919a82ff3cc617498adfa2c5,outbound,3500000000000000000000,3500,0xe32c08c85b689956919a82ff3cc617498adfa2c5,,unlabeled_eoa,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,empty,0x25370535a60d5e1761639009a837e5d0fe0a28df,0x55d398326f99059ff775485246999027b3197955,quote_token,0xa9059cbb,21,True,1,0f82b6b9326e25b36123e0a83930413dc9e93ed22270daa1a7fca2b45e5c868a,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""to"":""0xe32c08c85b689956919a82ff3cc617498adfa2c5"",""amount_raw"":3500000000000000000000,""tx_hash"":""0x00c5bae6486ef2e88839b5ae166b8feffb43bdad07764aa5ebf2783d2ed8f274"",""log_index"":134,""block_number"":109591582,""transaction_index"":31,""removed"":false}]",[],False,,,outbound_unlabeled_eoa_path_only,False,False,"[{""lot_id"":""opening_inventory"",""consumed_raw"":3500000000000000000000}]",0
56:0x55d398326f99059ff775485246999027b3197955:0x58f0100c22c56b9621a48f4459e5d19a694f411312ab17c9a5b42c2c3e681120:227,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x58f0100c22c56b9621a48f4459e5d19a694f411312ab17c9a5b42c2c3e681120,227,109591600,58,2026-07-12T16:58:33+00:00,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,35000000000000,0.000035,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,236711,True,42,985a80b157ffbfc0fc2dc3c8db896014e62aa0d6e78ce983dac1d43af04c8725,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":35000000000000,""tx_hash"":""0x58f0100c22c56b9621a48f4459e5d19a694f411312ab17c9a5b42c2c3e681120"",""log_index"":227,""block_number"":109591600,""transaction_index"":58,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x10715a9ea4b8f6f97ffad124d5386bdd5aab8e71e6852dacd724919967c63e9d:203,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x10715a9ea4b8f6f97ffad124d5386bdd5aab8e71e6852dacd724919967c63e9d,203,109591657,29,2026-07-12T16:58:59+00:00,0xe316f073dfe2840162739b73d0764b5087dfa2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,1000000000000,0.000001,0xe316f073dfe2840162739b73d0764b5087dfa2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x6d270a38fb8e73d09d547268f4e76b68e2de35d6,0x6d270a38fb8e73d09d547268f4e76b68e2de35d6,,0xa9059cbb,698996,True,92,472ee4bb6bd8879944b009ede09fce5a3884edbf5061a055cf770276150aba99,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe316f073dfe2840162739b73d0764b5087dfa2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":1000000000000,""tx_hash"":""0x10715a9ea4b8f6f97ffad124d5386bdd5aab8e71e6852dacd724919967c63e9d"",""log_index"":203,""block_number"":109591657,""transaction_index"":29,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x4d6610dfd6359cc40957f30be3655c30eb057e44f2418660fcbec069ba70d5d4:318,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x4d6610dfd6359cc40957f30be3655c30eb057e44f2418660fcbec069ba70d5d4,318,109591674,41,2026-07-12T16:59:06+00:00,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,35000000000000,0.000035,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000079953a9244479c02c9bc19bfe856000000,0x00000f621af52ca70c0794e0b75026c445500000,,0xa9059cbb,259276,True,259,1a5997bc86b2ca2f24e4d77c8e7b5fe6bfbbc41c7faeaadc15665ff1332be2a5,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":35000000000000,""tx_hash"":""0x4d6610dfd6359cc40957f30be3655c30eb057e44f2418660fcbec069ba70d5d4"",""log_index"":318,""block_number"":109591674,""transaction_index"":41,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xb715a82e10fa95c09d85af8f2fcab56c33db4e6f9854be7d7c71f32811f81ef7:384,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xb715a82e10fa95c09d85af8f2fcab56c33db4e6f9854be7d7c71f32811f81ef7,384,109591696,52,2026-07-12T16:59:16+00:00,0xe3245daae868bd06089991e8a7818be45eb7a2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,35000000000000,0.000035,0xe3245daae868bd06089991e8a7818be45eb7a2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x9d1ba43fcae77ab0819751aa54de82e8e7021f67,0xb4b8442288c727f639f7982bf257644975000000,,0xa9059cbb,1322,True,146,14ff9709a4d7a4269082ef2aa340293f8a09b275f8a404baaa3e502ed06b0b26,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe3245daae868bd06089991e8a7818be45eb7a2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":35000000000000,""tx_hash"":""0xb715a82e10fa95c09d85af8f2fcab56c33db4e6f9854be7d7c71f32811f81ef7"",""log_index"":384,""block_number"":109591696,""transaction_index"":52,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x4d61cdf02c9f053c35614a361e3d9f13ab7d2fed05faa5eefa38063a1c74917c:511,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x4d61cdf02c9f053c35614a361e3d9f13ab7d2fed05faa5eefa38063a1c74917c,511,109591734,61,2026-07-12T16:59:33+00:00,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,35000000000000,0.000035,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,236714,True,264,15b6c34f2fff8c916c3d052f04eb0eaad870126f3df53d10fbc7c56cda29ee6d,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":35000000000000,""tx_hash"":""0x4d61cdf02c9f053c35614a361e3d9f13ab7d2fed05faa5eefa38063a1c74917c"",""log_index"":511,""block_number"":109591734,""transaction_index"":61,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x0f37e3673125aff15ef73971c4750166651e9c8eba2a3227bd8ce49ba06dce47:613,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x0f37e3673125aff15ef73971c4750166651e9c8eba2a3227bd8ce49ba06dce47,613,109591923,74,2026-07-12T17:00:58+00:00,0xe32c3b053d67fa48a45fabce04ec889b8691a2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,35000000000000,0.000035,0xe32c3b053d67fa48a45fabce04ec889b8691a2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x3b5b12f6c6aef155d04d5e286e07cecad8366003,0x61186813ae5eec2f28eb0c3056936de53cb32796,,0xa9059cbb,171533,True,375,41961eb40f667ea325aa43a2ab75598f5f8cd04234bc9ac63150950b3397c4a4,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe32c3b053d67fa48a45fabce04ec889b8691a2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":35000000000000,""tx_hash"":""0x0f37e3673125aff15ef73971c4750166651e9c8eba2a3227bd8ce49ba06dce47"",""log_index"":613,""block_number"":109591923,""transaction_index"":74,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x58f64ef626e32a19217a27b4776520295d839ad000879ac31b88ac7986149ce9:399,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x58f64ef626e32a19217a27b4776520295d839ad000879ac31b88ac7986149ce9,399,109591941,40,2026-07-12T17:01:07+00:00,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,35000000000000,0.000035,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000079953a9244479c02c9bc19bfe856000000,0x00000f621af52ca70c0794e0b75026c445500000,,0xa9059cbb,259282,True,237,57e5a3bdef7823b7c5bb5cd08679117180ec749c4cb53a19fe82db19944779b4,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":35000000000000,""tx_hash"":""0x58f64ef626e32a19217a27b4776520295d839ad000879ac31b88ac7986149ce9"",""log_index"":399,""block_number"":109591941,""transaction_index"":40,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xb3e1e2822f66831cda18b6dc3868f84bc0b52bc5dcc88e6d53c6067589cf06f6:384,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xb3e1e2822f66831cda18b6dc3868f84bc0b52bc5dcc88e6d53c6067589cf06f6,384,109593810,61,2026-07-12T17:15:08+00:00,0xe32c8ff22ca8059928a53505a5b184a9847002c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xe32c8ff22ca8059928a53505a5b184a9847002c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x4284ed879703cfdeb67b7260aeaffee392708042,0xb4a509eae287a7d72f68d26e7b536bf6fe0bce93,,0xa9059cbb,22131,True,128,06eb19c82289f4769654ff03036105e22660e24bc9475b4235a5461e4d3c9145,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe32c8ff22ca8059928a53505a5b184a9847002c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xb3e1e2822f66831cda18b6dc3868f84bc0b52bc5dcc88e6d53c6067589cf06f6"",""log_index"":384,""block_number"":109593810,""transaction_index"":61,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xfe4ae0ef6d046f71935def4d7c476f9ae9be55047cb06c7e67b0d5b29a0efe0a:576,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xfe4ae0ef6d046f71935def4d7c476f9ae9be55047cb06c7e67b0d5b29a0efe0a,576,109593853,54,2026-07-12T17:15:27+00:00,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,35000000000000,0.000035,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,236756,True,259,7c4d09dcb2f1a80f8485c4cd3e9f0f946f0c6b4c8aba1dfce151cd40812a81f8,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":35000000000000,""tx_hash"":""0xfe4ae0ef6d046f71935def4d7c476f9ae9be55047cb06c7e67b0d5b29a0efe0a"",""log_index"":576,""block_number"":109593853,""transaction_index"":54,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xe5e35115aaa3d6ba7e4e3bd7f6e0bdd118e747d00099b548e27b69436ad87b24:516,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xe5e35115aaa3d6ba7e4e3bd7f6e0bdd118e747d00099b548e27b69436ad87b24,516,109610686,46,2026-07-12T19:21:42+00:00,0xe32c8ff22ca8059928a53505a5b184a9847002c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xe32c8ff22ca8059928a53505a5b184a9847002c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x4284ed879703cfdeb67b7260aeaffee392708042,0xb4a509eae287a7d72f68d26e7b536bf6fe0bce93,,0xa9059cbb,22230,True,98,996f66c6a293936a30dddaa7a4679c085c6228ce7a29b259d9ae047387e166eb,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe32c8ff22ca8059928a53505a5b184a9847002c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xe5e35115aaa3d6ba7e4e3bd7f6e0bdd118e747d00099b548e27b69436ad87b24"",""log_index"":516,""block_number"":109610686,""transaction_index"":46,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x787c27b4cfc907e214f52e3c7d13c5fb9d4e9295694585a33a656fe7dde8a90d:157,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x787c27b4cfc907e214f52e3c7d13c5fb9d4e9295694585a33a656fe7dde8a90d,157,109610704,24,2026-07-12T19:21:50+00:00,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,35000000000000,0.000035,0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,237247,True,145,eae96e86adcac78fbcd695105c6b2f5e7abebca143c67666b65a1c329643d53f,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe32c8f810eef99bfdcc06c402d18d62d8862a2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":35000000000000,""tx_hash"":""0x787c27b4cfc907e214f52e3c7d13c5fb9d4e9295694585a33a656fe7dde8a90d"",""log_index"":157,""block_number"":109610704,""transaction_index"":24,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x430658387d032ab4d5b78803dffb069fcfe437bffddeb1c4067cfb6f5d89f02f:367,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x430658387d032ab4d5b78803dffb069fcfe437bffddeb1c4067cfb6f5d89f02f,367,109617834,35,2026-07-12T20:15:18+00:00,0xe323978a6d01ac2d520c2705cb20909036dfa2c5,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,35000000000000,0.000035,0xe323978a6d01ac2d520c2705cb20909036dfa2c5,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x41c690e6093302a84630320ea17dd213b1a9187d,0xa4d616057d54475df6eb1df13bb3c71aff857548,,0xa9059cbb,50379,True,98,b86af3ac65a57009aaf837271bd6d3d761af954cd9fa7dc5ae32858189cbacb2,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xe323978a6d01ac2d520c2705cb20909036dfa2c5"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":35000000000000,""tx_hash"":""0x430658387d032ab4d5b78803dffb069fcfe437bffddeb1c4067cfb6f5d89f02f"",""log_index"":367,""block_number"":109617834,""transaction_index"":35,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
